% Model,verification_2d_nozzle_tapered.mph
% Version,COMSOL 5.4.0.388
% Date,"Oct 8 2021, 14:24"
% Dimension,2
% Nodes,13231
% Expressions,1
% Description,"Current density, phi component"
% Length unit,m
% R,Z,mef.Jphi (A/m^2) @ freq=2E6
4.8000000000000007E-4,0.00305,-94646.10291516877-116800.94955120662i
4.9E-4,0.00305,-95502.79519171358-126131.67936386613i
5.0E-4,0.00305,-95712.22720069888-136109.72047534338i
5.1E-4,0.00305,-94976.4399427423-146716.5185887057i
5.200000000000001E-4,0.00305,-93261.10997396676-157934.17484321023i
5.300000000000001E-4,0.00305,-90557.468921808-169764.4344587795i
5.4E-4,0.00305,-86792.66664060598-182186.93308357315i
5.5E-4,0.00305,-81698.31037655831-195116.30176456607i
5.600000000000001E-4,0.00305,-75009.82803042424-208421.30046757258i
5.700000000000001E-4,0.00305,-66850.68309146065-222124.6886287779i
5.8E-4,0.00305,-57112.978983171204-236233.07572728227i
5.9E-4,0.00305,-45339.70690121192-250336.61676102653i
6.000000000000001E-4,0.00305,-31497.35912779758-264361.9193130555i
6.100000000000001E-4,0.00305,-15682.117256681628-278365.014405059i
6.2E-4,0.00305,2184.0891365862444-292304.2664007152i
6.3E-4,0.00305,22591.0511736975-305514.07448709366i
6.4E-4,0.00305,45746.12010546574-317688.1562750108i
6.500000000000001E-4,0.00305,71468.07100928815-328934.5606484233i
6.6E-4,0.00305,99809.5485775538-339067.2927810024i
6.7E-4,0.00305,130961.51414661563-347520.89849681506i
6.8E-4,0.00305,165043.9184339902-354059.92264839326i
6.900000000000001E-4,0.00305,202072.53485684376-357975.6448868768i
7.0E-4,0.00305,242020.00225509514-358906.9971478183i
7.1E-4,0.00305,284757.55157759244-357091.58927648317i
7.2E-4,0.00305,330407.2210328885-351973.7171830964i
7.300000000000001E-4,0.00305,378635.8715009593-341994.7482933851i
7.4E-4,0.00305,429398.97110913566-327248.06187308i
7.5E-4,0.00305,482737.478734004-308126.33962043066i
7.6E-4,0.00305,538249.211256614-283329.90144930343i
7.700000000000001E-4,0.00305,594825.9751742247-250974.7727317992i
7.8E-4,0.00305,652717.5653328924-211807.07679379755i
7.9E-4,0.00305,711969.0273358389-166119.5867434098i
8.0E-4,0.00305,772139.60626272-112787.94656670626i
8.100000000000001E-4,0.00305,830638.494418321-49520.21750365565i
8.2E-4,0.00305,887445.2551686879+23245.93722386981i
8.3E-4,0.00305,942638.2583822705+105411.35838758363i
8.4E-4,0.00305,996493.5008141103+196649.34569232023i
8.500000000000001E-4,0.00305,1045056.612945799+299447.72975604056i
8.600000000000001E-4,0.00305,1086819.4418530653+413880.32519969315i
8.7E-4,0.00305,1122317.4095246324+539610.2276462667i
8.8E-4,0.00305,1151624.8567138289+676361.3065743356i
8.900000000000001E-4,0.00305,1170899.8677520282+825235.9976922866i
9.000000000000001E-4,0.00305,1176943.1900588656+986169.9994543261i
9.1E-4,0.00305,1169955.0812233638+1158688.549365184i
9.2E-4,0.00305,1149883.199623769+1342657.88751428i
9.3E-4,0.00305,1111766.9793738348+1537614.9227427396i
9.400000000000001E-4,0.00305,1052972.887016661+1742453.8697788527i
9.5E-4,0.00305,973662.1769496887+1956888.1010287597i
9.6E-4,0.00305,871253.5982829442+2179953.591631332i
9.7E-4,0.00305,740878.5385907919+2408746.7127731065i
9.800000000000002E-4,0.00305,582476.2931687759+2642887.140037106i
9.9E-4,0.00305,393549.3014703221+2880608.0120635913i
0.001,0.00305,169664.9064604338+3117413.829945315i
0.00101,0.00305,-89374.67093085172+3352964.3325822726i
0.00102,0.00305,-387493.9803473083+3582116.1337931836i
0.00103,0.00305,-726381.4268997862+3801930.5486194403i
0.0010400000000000001,0.00305,-1107993.4433078032+4008777.042688125i
0.0010500000000000002,0.00305,-1534884.7959057887+4196445.468341217i
0.0010600000000000002,0.00305,-2007927.1759748778+4362409.133202859i
0.0010700000000000002,0.00305,-2529354.7626297004+4497503.534616362i
0.00108,0.00305,-3099489.5885030394+4599707.694668943i
0.00109,0.00305,-3719322.0139596257+4658234.53764962i
0.0011,0.00305,-4388679.952595473+4668760.5964367185i
0.00111,0.00305,-5107196.161282059+4622592.865001589i
0.0011200000000000001,0.00305,-5873107.64084192+4509993.156340669i
0.0011300000000000001,0.00305,-6685203.647959691+4325183.22445369i
0.0011400000000000002,0.00305,-7539634.4882547585+4056078.7636096883i
0.0011500000000000002,0.00305,-8433039.596239777+3694286.2005625875i
0.0011600000000000002,0.00305,-9360039.554594109+3229821.8689382235i
0.00117,0.00305,-1.0314437366647525E7+2651692.651955136i
0.0011800000000000003,0.00305,-1.1288539565014113E7+1948865.4820984781i
0.00119,0.00305,-1.2273162473762065E7+1111042.4704733265i
0.0012000000000000001,0.00305,-1.3257745879086914E7+127805.69818958685i
0.0012100000000000001,0.00305,-1.422996001874358E7-1011942.5387332746i
0.0012200000000000002,0.00305,-1.517499275546976E7-2319358.1347650257i
0.0012300000000000002,0.00305,-1.6076799492861321E7-3804411.697189165i
0.0012400000000000002,0.00305,-1.6917018100436747E7-5476282.3001760505i
0.0012500000000000002,0.00305,-1.767535114538548E7-7343643.039400633i
0.0012600000000000003,0.00305,-1.8328593326045528E7-9414443.530244447i
0.00127,0.00305,-1.8851321583764058E7-1.169501889374657E7i
0.00128,0.00305,-1.92157857729945E7-1.4189860958276587E7i
0.0012900000000000001,0.00305,-1.93921086637911E7-1.6901605100261856E7i
0.0013000000000000002,0.00305,1.3238722976904483E-4-1.2916055821486538E-4i
0.0013100000000000002,0.00305,1.5253272509497325E-4-1.2805725722667336E-4i
0.0013200000000000002,0.00305,1.7241727972913258E-4-1.269825496695512E-4i
0.0013300000000000002,0.00305,1.9206020368260865E-4-1.2592617089473865E-4i
0.0013400000000000003,0.00305,2.1145915063502314E-4-1.24886376012233E-4i
0.0013500000000000003,0.00305,2.3062323604857715E-4-1.2385812076854893E-4i
0.00136,0.00305,2.495559277113745E-4-1.2283619997830863E-4i
0.0013700000000000001,0.00305,2.68256761766882E-4-1.2181808791589562E-4i
0.0013800000000000002,0.00305,2.867387111284907E-4-1.2079632159325264E-4i
0.0013900000000000002,0.00305,3.0499365528663494E-4-1.1977151891356827E-4i
0.0014000000000000002,0.00305,3.230233327917775E-4-1.1873771223668293E-4i
0.0014100000000000002,0.00305,3.408353624086248E-4-1.1768831797384719E-4i
0.0014200000000000003,0.00305,3.584191925992716E-4-1.1662879559851377E-4i
0.0014300000000000003,0.00305,3.7577913715800687E-4-1.1555054459632991E-4i
0.00144,0.00305,3.9291052841813206E-4-1.1445255485016536E-4i
0.0014500000000000001,0.00305,4.098096200790058E-4-1.133390442354694E-4i
0.0014600000000000001,0.00305,4.2647441448625666E-4-1.1220423270949273E-4i
0.0014700000000000002,0.00305,4.4289757514365735E-4-1.1105092160977342E-4i
0.0014800000000000002,0.00305,4.590797952719236E-4-1.0987985367021687E-4i
0.0014900000000000002,0.00305,4.7501226199890307E-4-1.0869170618824958E-4i
0.0015000000000000002,0.00305,4.906930724626891E-4-1.0748767536349439E-4i
2.0E-4,0.0030600000000000002,7.668463311690471E-8-3.6275870598091054E-8i
2.1E-4,0.0030600000000000002,-7634.75539354197-12761.500189074375i
2.2E-4,0.0030600000000000002,-9940.599903110751-14066.506969813758i
2.3E-4,0.0030600000000000002,-12359.571571403201-15396.06749385254i
2.4E-4,0.0030600000000000002,-14898.554710331291-16746.7006052276i
2.5E-4,0.0030600000000000002,-17562.169540002647-18118.314693457076i
2.6000000000000003E-4,0.0030600000000000002,-20353.019178827595-19514.21552877432i
2.7E-4,0.0030600000000000002,-23271.929735496084-20941.03723896161i
2.8000000000000003E-4,0.0030600000000000002,-26318.12059681096-22408.665394691692i
2.9E-4,0.0030600000000000002,-29489.381423370112-23930.112606375424i
3.0000000000000003E-4,0.0030600000000000002,-32782.04435490614-25521.52459121015i
3.1E-4,0.0030600000000000002,-36197.09049087021-27201.055484027213i
3.2E-4,0.0030600000000000002,-39759.79182592744-28990.85080533573i
3.3E-4,0.0030600000000000002,-43334.75207040412-30919.179718443254i
3.4E-4,0.0030600000000000002,-47085.55363649743-33004.81375088426i
3.5000000000000005E-4,0.0030600000000000002,-50804.3068575171-35298.43382299786i
3.6E-4,0.0030600000000000002,-54720.918850589245-37789.738006582i
3.7E-4,0.0030600000000000002,-58569.54199269579-40559.969301879006i
3.8E-4,0.0030600000000000002,-62493.1689167038-43605.148413169205i
3.9000000000000005E-4,0.0030600000000000002,-66428.45405420064-46987.089313499106i
4.0E-4,0.0030600000000000002,-70255.97748328905-50734.07302271853i
4.1E-4,0.0030600000000000002,-74065.33049278957-54867.67508422664i
4.2E-4,0.0030600000000000002,-77818.3994525215-59438.35590188355i
4.3000000000000004E-4,0.0030600000000000002,-81365.32380737748-64492.56093456463i
4.4000000000000007E-4,0.0030600000000000002,-84681.47189681475-70053.77076684215i
4.5E-4,0.0030600000000000002,-87790.00629684828-76140.59788015377i
4.6E-4,0.0030600000000000002,-90658.20196764419-82790.9945693386i
4.7000000000000004E-4,0.0030600000000000002,-93149.18393013663-90042.8001212725i
4.8000000000000007E-4,0.0030600000000000002,-95116.8213172947-97907.25698603889i
4.9E-4,0.0030600000000000002,-96501.81720945824-106406.52973053063i
5.0E-4,0.0030600000000000002,-97333.20787097701-115547.46012383685i
5.1E-4,0.0030600000000000002,-97554.93169277736-125334.90407780532i
5.200000000000001E-4,0.0030600000000000002,-96975.37836224197-135780.27130643636i
5.300000000000001E-4,0.0030600000000000002,-95374.72002660151-146837.7717926483i
5.4E-4,0.0030600000000000002,-92688.40663532118-158481.9502364738i
5.5E-4,0.0030600000000000002,-88955.34961251129-170732.59428720135i
5.600000000000001E-4,0.0030600000000000002,-83882.40525251815-183480.55830389995i
5.700000000000001E-4,0.0030600000000000002,-77267.61615170698-196605.1672844948i
5.8E-4,0.0030600000000000002,-69407.2269895775-210219.62596327823i
5.9E-4,0.0030600000000000002,-59993.602267822076-224233.78475608866i
6.000000000000001E-4,0.0030600000000000002,-48516.153837601356-238228.8747386207i
6.100000000000001E-4,0.0030600000000000002,-34941.507061440934-252185.31906541588i
6.2E-4,0.0030600000000000002,-19342.075034056194-266048.5044997954i
6.3E-4,0.0030600000000000002,-1697.5349833548598-279819.513092225i
6.4E-4,0.0030600000000000002,18411.12175807993-293024.78265613224i
6.500000000000001E-4,0.0030600000000000002,41094.17288170002-305298.25610628823i
6.6E-4,0.0030600000000000002,66348.67594056435-316639.6932611438i
6.7E-4,0.0030600000000000002,94322.31572777459-326552.75491151365i
6.8E-4,0.0030600000000000002,124967.12345339994-335113.7996379882i
6.900000000000001E-4,0.0030600000000000002,158407.04309720296-342087.04376831744i
7.0E-4,0.0030600000000000002,194812.62128912928-346136.20876982243i
7.1E-4,0.0030600000000000002,234126.6556978159-347322.8142398705i
7.2E-4,0.0030600000000000002,276234.65976073506-345868.432143187i
7.300000000000001E-4,0.0030600000000000002,321187.9824982929-341158.44444688637i
7.4E-4,0.0030600000000000002,368733.35639313667-331543.46271078824i
7.5E-4,0.0030600000000000002,418785.88610974036-317512.9328758045i
7.6E-4,0.0030600000000000002,471476.0794574112-299280.5778520284i
7.700000000000001E-4,0.0030600000000000002,526023.951547096-274666.86450054205i
7.8E-4,0.0030600000000000002,581901.5664118807-243284.74871532925i
7.9E-4,0.0030600000000000002,639077.5199908708-205115.75461652977i
8.0E-4,0.0030600000000000002,697719.4538903396-160883.29419340278i
8.100000000000001E-4,0.0030600000000000002,757129.9993613819-108746.17310021559i
8.2E-4,0.0030600000000000002,814811.2901065629-46954.48869105423i
8.3E-4,0.0030600000000000002,870911.157070345+24300.599057608826i
8.4E-4,0.0030600000000000002,925699.6654448758+104496.90689131319i
8.500000000000001E-4,0.0030600000000000002,979026.5451011084+193911.0166343646i
8.600000000000001E-4,0.0030600000000000002,1026983.2829627173+294673.7860647802i
8.7E-4,0.0030600000000000002,1068523.7608498917+406963.8361567869i
8.8E-4,0.0030600000000000002,1103873.0678030327+530259.1516917349i
8.900000000000001E-4,0.0030600000000000002,1133031.2038221399+664559.7326696231i
9.000000000000001E-4,0.0030600000000000002,1152667.4432652951+810922.5449030196i
9.1E-4,0.0030600000000000002,1159258.8576934277+968921.4134220005i
9.2E-4,0.0030600000000000002,1152801.9817389222+1138487.6198083414i
9.3E-4,0.0030600000000000002,1133212.6787586655+1319325.7931792305i
9.400000000000001E-4,0.0030600000000000002,1096694.0313139502+1511215.7939113448i
9.5E-4,0.0030600000000000002,1039633.4116295032+1712813.8136244107i
9.6E-4,0.0030600000000000002,961869.8913253716+1923843.1725027217i
9.7E-4,0.0030600000000000002,861882.8455646674+2143512.049299441i
9.800000000000002E-4,0.0030600000000000002,734467.1678152136+2369142.9317482156i
9.9E-4,0.0030600000000000002,578772.0321074616+2599811.2953177965i
0.001,0.0030600000000000002,393531.3280955953+2834177.3235781547i
0.00101,0.0030600000000000002,173977.1057518322+3068260.313015695i
0.00102,0.0030600000000000002,-81022.81240635329+3300265.5994429043i
0.00103,0.0030600000000000002,-373645.17586496356+3527236.3691502414i
0.0010400000000000001,0.0030600000000000002,-707127.4242762106+3744541.1118272226i
0.0010500000000000002,0.0030600000000000002,-1082483.087432485+3949439.157539275i
0.0010600000000000002,0.0030600000000000002,-1502726.120757221+4135911.9628750496i
0.0010700000000000002,0.0030600000000000002,-1968747.3971804073+4300090.519398556i
0.00108,0.0030600000000000002,-2482373.0312428074+4435701.449544914i
0.00109,0.0030600000000000002,-3044603.177010428+4536985.226977482i
0.0011,0.0030600000000000002,-3655752.627841061+4597458.757387617i
0.00111,0.0030600000000000002,-4316362.908267529+4609629.364732612i
0.0011200000000000001,0.0030600000000000002,-5025447.821936405+4565660.353438537i
0.0011300000000000001,0.0030600000000000002,-5782117.4705272+4457568.326808712i
0.0011400000000000002,0.0030600000000000002,-6584472.957626344+4277190.231593037i
0.0011500000000000002,0.0030600000000000002,-7429350.290634311+4014441.172747217i
0.0011600000000000002,0.0030600000000000002,-8313081.447802725+3660080.5926333303i
0.00117,0.0030600000000000002,-9230650.522698574+3203403.276088422i
0.0011800000000000003,0.0030600000000000002,-1.0175975749884745E7+2634723.1791919204i
0.00119,0.0030600000000000002,-1.1141523980728187E7+1943642.3559275162i
0.0012000000000000001,0.0030600000000000002,-1.2118378845869415E7+1119026.0119634243i
0.0012100000000000001,0.0030600000000000002,-1.3095960266458895E7+149659.90270172834i
0.0012200000000000002,0.0030600000000000002,-1.4061581534462087E7-975701.4562617188i
0.0012300000000000002,0.0030600000000000002,-1.5001519068079399E7-2266778.73725507i
0.0012400000000000002,0.0030600000000000002,-1.5899918816337053E7-3733748.069358225i
0.0012500000000000002,0.0030600000000000002,-1.6738130747379927E7-5386764.81919109i
0.0012600000000000003,0.0030600000000000002,-1.7495723727870397E7-7234717.157056271i
0.00127,0.0030600000000000002,-1.814996730709497E7-9285282.055894358i
0.00128,0.0030600000000000002,-1.867610727895651E7-1.154477078462134E7i
0.0012900000000000001,0.0030600000000000002,-1.9046404804596372E7-1.4018232172279362E7i
0.0013000000000000002,0.0030600000000000002,-1.92303142812776E7-1.670859938770194E7i
0.0013100000000000002,0.0030600000000000002,1.309568915945151E-4-1.2814361008742738E-4i
0.0013200000000000002,0.0030600000000000002,1.5096953378905182E-4-1.2711266814959346E-4i
0.0013300000000000002,0.0030600000000000002,1.7074236406625573E-4-1.261024924467551E-4i
0.0013400000000000003,0.0030600000000000002,1.9027586205852456E-4-1.2511033240528418E-4i
0.0013500000000000003,0.0030600000000000002,2.0959097242097648E-4-1.2412454046762403E-4i
0.00136,0.0030600000000000002,2.2867938378054507E-4-1.2314665435946823E-4i
0.0013700000000000001,0.0030600000000000002,2.475452532440927E-4-1.221713506935841E-4i
0.0013800000000000002,0.0030600000000000002,2.662029442910664E-4-1.2118655958720843E-4i
0.0013900000000000002,0.0030600000000000002,2.846386845483939E-4-1.2019593801423838E-4i
0.0014000000000000002,0.0030600000000000002,3.0286303062590514E-4-1.1919278885953475E-4i
0.0014100000000000002,0.0030600000000000002,3.2087440628763566E-4-1.1817076325588105E-4i
0.0014200000000000003,0.0030600000000000002,3.386649944891968E-4-1.1713159063067955E-4i
0.0014300000000000003,0.0030600000000000002,3.562364500895939E-4-1.1607076806556887E-4i
0.00144,0.0030600000000000002,3.7358677148920116E-4-1.1498722074270276E-4i
0.0014500000000000001,0.0030600000000000002,3.90707034034889E-4-1.1388009483551053E-4i
0.0014600000000000001,0.0030600000000000002,4.07596938273044E-4-1.1274980439675582E-4i
0.0014700000000000002,0.0030600000000000002,4.242490411014975E-4-1.1159802500807916E-4i
0.0014800000000000002,0.0030600000000000002,4.406589654938479E-4-1.1042136863946514E-4i
0.0014900000000000002,0.0030600000000000002,4.568233624280566E-4-1.0922585034723745E-4i
0.0015000000000000002,0.0030600000000000002,4.727328019523243E-4-1.080122608923529E-4i
2.0E-4,0.0030700000000000002,6.152618297268894E-8-4.070617271971627E-8i
2.1E-4,0.0030700000000000002,-8116.782419291914-10113.076006583618i
2.2E-4,0.0030700000000000002,-10234.889043545592-11041.663719417178i
2.3E-4,0.0030700000000000002,-12461.95461819478-11991.785485842756i
2.4E-4,0.0030700000000000002,-14804.369562811997-12959.204078261357i
2.5E-4,0.0030700000000000002,-17266.556187268307-13943.189731496892i
2.6000000000000003E-4,0.0030700000000000002,-19851.31613860424-14946.285913470416i
2.7E-4,0.0030700000000000002,-22560.029189410612-15974.227761750184i
2.8000000000000003E-4,0.0030700000000000002,-25392.757921742977-17035.883748179105i
2.9E-4,0.0030700000000000002,-28348.378435923194-18143.099123813536i
3.0000000000000003E-4,0.0030700000000000002,-31425.15419504865-19310.16987264806i
3.1E-4,0.0030700000000000002,-34618.23966267032-20558.38248279341i
3.2E-4,0.0030700000000000002,-37928.30231900305-21891.916420140227i
3.3E-4,0.0030700000000000002,-41341.75668913611-23366.17441625512i
3.4E-4,0.0030700000000000002,-44861.19803715269-24964.346619481683i
3.5000000000000005E-4,0.0030700000000000002,-48468.90437752279-26755.93086276218i
3.6E-4,0.0030700000000000002,-52124.16456282089-28747.202477538376i
3.7E-4,0.0030700000000000002,-55879.09191148606-30960.578094367927i
3.8E-4,0.0030700000000000002,-59644.778859852755-33469.9696516703i
3.9000000000000005E-4,0.0030700000000000002,-63451.33737663875-36249.88731440103i
4.0E-4,0.0030700000000000002,-67275.43560419118-39373.107240013574i
4.1E-4,0.0030700000000000002,-71043.17320109306-42889.952021399164i
4.2E-4,0.0030700000000000002,-74752.76982845186-46807.22339286121i
4.3000000000000004E-4,0.0030700000000000002,-78412.053698253-51140.22559011247i
4.4000000000000007E-4,0.0030700000000000002,-81910.02439543912-55976.938842673386i
4.5E-4,0.0030700000000000002,-85198.51942323796-61333.15689572162i
4.6E-4,0.0030700000000000002,-88223.4841545897-67238.74613903358i
4.7000000000000004E-4,0.0030700000000000002,-90962.79320682744-73703.25293242896i
4.8000000000000007E-4,0.0030700000000000002,-93447.30347187346-80751.47241358284i
4.9E-4,0.0030700000000000002,-95444.14143261999-88436.8281133599i
5.0E-4,0.0030700000000000002,-96879.59295302138-96762.00062115572i
5.1E-4,0.0030700000000000002,-97684.79395999914-105734.8926343381i
5.200000000000001E-4,0.0030700000000000002,-97835.37991760044-115346.3343007844i
5.300000000000001E-4,0.0030700000000000002,-97297.68923372088-125618.09987788976i
5.4E-4,0.0030700000000000002,-95787.87760076216-136520.62158201012i
5.5E-4,0.0030700000000000002,-93244.8856803802-148021.3905958169i
5.600000000000001E-4,0.0030700000000000002,-89679.28851780956-160142.451802651i
